,Date,AQI,Sample_Duration,Pollutant_Type
7794,2015-10-05,0,24-HR BLK AVG,88101
7795,2015-10-05,0,24-HR BLK AVG,88101
7796,2015-10-06,12,24-HR BLK AVG,88101
7797,2015-10-06,12,24-HR BLK AVG,88101
7798,2015-10-06,12,24-HR BLK AVG,88101
7799,2015-10-06,12,24-HR BLK AVG,88101
7800,2015-10-06,12,24-HR BLK AVG,88101
7801,2015-10-06,12,24-HR BLK AVG,88101
7802,2015-10-07,10,24-HR BLK AVG,88101
7803,2015-10-07,10,24-HR BLK AVG,88101
7804,2015-10-07,10,24-HR BLK AVG,88101
7805,2015-10-07,10,24-HR BLK AVG,88101
7806,2015-10-07,10,24-HR BLK AVG,88101
7807,2015-10-07,10,24-HR BLK AVG,88101
7808,2015-10-08,19,24-HR BLK AVG,88101
7809,2015-10-08,19,24-HR BLK AVG,88101
7810,2015-10-08,19,24-HR BLK AVG,88101
7811,2015-10-08,19,24-HR BLK AVG,88101
7812,2015-10-08,19,24-HR BLK AVG,88101
7813,2015-10-08,19,24-HR BLK AVG,88101
7814,2015-10-09,13,24-HR BLK AVG,88101
7815,2015-10-09,13,24-HR BLK AVG,88101
7816,2015-10-09,13,24-HR BLK AVG,88101
7817,2015-10-09,13,24-HR BLK AVG,88101
7818,2015-10-09,13,24-HR BLK AVG,88101
7819,2015-10-09,13,24-HR BLK AVG,88101
7820,2015-10-10,20,24-HR BLK AVG,88101
7821,2015-10-10,20,24-HR BLK AVG,88101
7822,2015-10-10,20,24-HR BLK AVG,88101
7823,2015-10-10,20,24-HR BLK AVG,88101
7824,2015-10-10,20,24-HR BLK AVG,88101
7825,2015-10-10,20,24-HR BLK AVG,88101
7826,2015-10-11,17,24-HR BLK AVG,88101
7827,2015-10-11,17,24-HR BLK AVG,88101
7828,2015-10-11,17,24-HR BLK AVG,88101
7829,2015-10-11,17,24-HR BLK AVG,88101
7830,2015-10-11,17,24-HR BLK AVG,88101
7831,2015-10-11,17,24-HR BLK AVG,88101
7832,2015-10-12,3,24-HR BLK AVG,88101
7833,2015-10-12,3,24-HR BLK AVG,88101
7834,2015-10-12,3,24-HR BLK AVG,88101
7835,2015-10-12,3,24-HR BLK AVG,88101
7836,2015-10-12,3,24-HR BLK AVG,88101
7837,2015-10-12,3,24-HR BLK AVG,88101
7838,2015-10-13,9,24-HR BLK AVG,88101
7839,2015-10-13,9,24-HR BLK AVG,88101
7840,2015-10-13,9,24-HR BLK AVG,88101
7841,2015-10-13,9,24-HR BLK AVG,88101
7842,2015-10-13,9,24-HR BLK AVG,88101
7843,2015-10-13,9,24-HR BLK AVG,88101
7844,2015-10-14,8,24-HR BLK AVG,88101
7845,2015-10-14,8,24-HR BLK AVG,88101
7846,2015-10-14,8,24-HR BLK AVG,88101
7847,2015-10-14,8,24-HR BLK AVG,88101
7848,2015-10-14,8,24-HR BLK AVG,88101
7849,2015-10-14,8,24-HR BLK AVG,88101
7850,2015-10-15,4,24-HR BLK AVG,88101
7851,2015-10-15,4,24-HR BLK AVG,88101
7852,2015-10-15,4,24-HR BLK AVG,88101
7853,2015-10-15,4,24-HR BLK AVG,88101
7854,2015-10-15,4,24-HR BLK AVG,88101
7855,2015-10-15,4,24-HR BLK AVG,88101
7856,2015-10-16,11,24-HR BLK AVG,88101
7857,2015-10-16,11,24-HR BLK AVG,88101
7858,2015-10-16,11,24-HR BLK AVG,88101
7859,2015-10-16,11,24-HR BLK AVG,88101
7860,2015-10-16,11,24-HR BLK AVG,88101
7861,2015-10-16,11,24-HR BLK AVG,88101
7862,2015-10-17,10,24-HR BLK AVG,88101
7863,2015-10-17,10,24-HR BLK AVG,88101
7864,2015-10-17,10,24-HR BLK AVG,88101
7865,2015-10-17,10,24-HR BLK AVG,88101
7866,2015-10-17,10,24-HR BLK AVG,88101
7867,2015-10-17,10,24-HR BLK AVG,88101
7868,2015-10-18,14,24-HR BLK AVG,88101
7869,2015-10-18,14,24-HR BLK AVG,88101
7870,2015-10-18,14,24-HR BLK AVG,88101
7871,2015-10-18,14,24-HR BLK AVG,88101
7872,2015-10-18,14,24-HR BLK AVG,88101
7873,2015-10-18,14,24-HR BLK AVG,88101
7874,2015-10-19,29,24-HR BLK AVG,88101
7875,2015-10-19,29,24-HR BLK AVG,88101
7876,2015-10-19,29,24-HR BLK AVG,88101
7877,2015-10-19,29,24-HR BLK AVG,88101
7878,2015-10-19,29,24-HR BLK AVG,88101
7879,2015-10-19,29,24-HR BLK AVG,88101
7880,2015-10-20,26,24-HR BLK AVG,88101
7881,2015-10-20,26,24-HR BLK AVG,88101
7882,2015-10-20,26,24-HR BLK AVG,88101
7883,2015-10-20,26,24-HR BLK AVG,88101
7884,2015-10-20,26,24-HR BLK AVG,88101
7885,2015-10-20,26,24-HR BLK AVG,88101
7886,2015-10-21,6,24-HR BLK AVG,88101
7887,2015-10-21,6,24-HR BLK AVG,88101
7888,2015-10-21,6,24-HR BLK AVG,88101
7889,2015-10-21,6,24-HR BLK AVG,88101
7890,2015-10-21,6,24-HR BLK AVG,88101
7891,2015-10-21,6,24-HR BLK AVG,88101
7892,2015-10-22,2,24-HR BLK AVG,88101
7893,2015-10-22,2,24-HR BLK AVG,88101
7894,2015-10-22,2,24-HR BLK AVG,88101
7895,2015-10-22,2,24-HR BLK AVG,88101
7896,2015-10-22,2,24-HR BLK AVG,88101
7897,2015-10-22,2,24-HR BLK AVG,88101
7898,2015-10-23,4,24-HR BLK AVG,88101
7899,2015-10-23,4,24-HR BLK AVG,88101
7900,2015-10-23,4,24-HR BLK AVG,88101
7901,2015-10-23,4,24-HR BLK AVG,88101
7902,2015-10-23,4,24-HR BLK AVG,88101
7903,2015-10-23,4,24-HR BLK AVG,88101
7904,2015-10-24,9,24-HR BLK AVG,88101
7905,2015-10-24,9,24-HR BLK AVG,88101
7906,2015-10-24,9,24-HR BLK AVG,88101
7907,2015-10-24,9,24-HR BLK AVG,88101
7908,2015-10-24,9,24-HR BLK AVG,88101
7909,2015-10-24,9,24-HR BLK AVG,88101
7910,2015-10-25,20,24-HR BLK AVG,88101
7911,2015-10-25,20,24-HR BLK AVG,88101
7912,2015-10-25,20,24-HR BLK AVG,88101
7913,2015-10-25,20,24-HR BLK AVG,88101
7914,2015-10-25,20,24-HR BLK AVG,88101
7915,2015-10-25,20,24-HR BLK AVG,88101
7916,2015-10-26,25,24-HR BLK AVG,88101
7917,2015-10-26,25,24-HR BLK AVG,88101
7918,2015-10-26,25,24-HR BLK AVG,88101
7919,2015-10-26,25,24-HR BLK AVG,88101
7920,2015-10-26,25,24-HR BLK AVG,88101
7921,2015-10-26,25,24-HR BLK AVG,88101
7922,2015-10-27,10,24-HR BLK AVG,88101
7923,2015-10-27,10,24-HR BLK AVG,88101
7924,2015-10-27,10,24-HR BLK AVG,88101
7925,2015-10-27,10,24-HR BLK AVG,88101
7926,2015-10-27,10,24-HR BLK AVG,88101
7927,2015-10-27,10,24-HR BLK AVG,88101
7928,2015-10-28,5,24-HR BLK AVG,88101
7929,2015-10-28,5,24-HR BLK AVG,88101
7930,2015-10-28,5,24-HR BLK AVG,88101
7931,2015-10-28,5,24-HR BLK AVG,88101
7932,2015-10-28,5,24-HR BLK AVG,88101
7933,2015-10-28,5,24-HR BLK AVG,88101
7934,2015-10-29,8,24-HR BLK AVG,88101
7935,2015-10-29,8,24-HR BLK AVG,88101
7936,2015-10-29,8,24-HR BLK AVG,88101
7937,2015-10-29,8,24-HR BLK AVG,88101
7938,2015-10-29,8,24-HR BLK AVG,88101
7939,2015-10-29,8,24-HR BLK AVG,88101
7940,2015-10-30,5,24-HR BLK AVG,88101
7941,2015-10-30,5,24-HR BLK AVG,88101
7942,2015-10-30,5,24-HR BLK AVG,88101
7943,2015-10-30,5,24-HR BLK AVG,88101
7944,2015-10-30,5,24-HR BLK AVG,88101
7945,2015-10-30,5,24-HR BLK AVG,88101
7946,2015-10-31,0,24-HR BLK AVG,88101
7947,2015-10-31,0,24-HR BLK AVG,88101
7948,2015-10-31,0,24-HR BLK AVG,88101
7949,2015-10-31,0,24-HR BLK AVG,88101
7950,2015-10-31,0,24-HR BLK AVG,88101
7951,2015-10-31,0,24-HR BLK AVG,88101
7952,2015-11-01,0,24-HR BLK AVG,88101
7953,2015-11-01,0,24-HR BLK AVG,88101
7954,2015-11-01,0,24-HR BLK AVG,88101
7955,2015-11-01,0,24-HR BLK AVG,88101
7956,2015-11-01,0,24-HR BLK AVG,88101
7957,2015-11-01,0,24-HR BLK AVG,88101
7958,2015-11-02,0,24-HR BLK AVG,88101
7959,2015-11-02,0,24-HR BLK AVG,88101
7960,2015-11-02,0,24-HR BLK AVG,88101
7961,2015-11-02,0,24-HR BLK AVG,88101
7962,2015-11-02,0,24-HR BLK AVG,88101
7963,2015-11-02,0,24-HR BLK AVG,88101
7964,2015-11-03,8,24-HR BLK AVG,88101
7965,2015-11-03,8,24-HR BLK AVG,88101
7966,2015-11-03,8,24-HR BLK AVG,88101
7967,2015-11-03,8,24-HR BLK AVG,88101
7968,2015-11-03,8,24-HR BLK AVG,88101
7969,2015-11-03,8,24-HR BLK AVG,88101
7970,2015-11-04,10,24-HR BLK AVG,88101
7971,2015-11-04,10,24-HR BLK AVG,88101
7972,2015-11-04,10,24-HR BLK AVG,88101
7973,2015-11-04,10,24-HR BLK AVG,88101
7974,2015-11-04,10,24-HR BLK AVG,88101
7975,2015-11-04,10,24-HR BLK AVG,88101
7976,2015-11-05,2,24-HR BLK AVG,88101
7977,2015-11-05,2,24-HR BLK AVG,88101
7978,2015-11-05,2,24-HR BLK AVG,88101
7979,2015-11-05,2,24-HR BLK AVG,88101
7980,2015-11-05,2,24-HR BLK AVG,88101
7981,2015-11-05,2,24-HR BLK AVG,88101
7982,2015-11-06,26,24-HR BLK AVG,88101
7983,2015-11-06,26,24-HR BLK AVG,88101
7984,2015-11-06,26,24-HR BLK AVG,88101
7985,2015-11-06,26,24-HR BLK AVG,88101
7986,2015-11-06,26,24-HR BLK AVG,88101
7987,2015-11-06,26,24-HR BLK AVG,88101
7988,2015-11-07,8,24-HR BLK AVG,88101
7989,2015-11-07,8,24-HR BLK AVG,88101
7990,2015-11-07,8,24-HR BLK AVG,88101
7991,2015-11-07,8,24-HR BLK AVG,88101
7992,2015-11-07,8,24-HR BLK AVG,88101
7993,2015-11-07,8,24-HR BLK AVG,88101
7994,2015-11-08,11,24-HR BLK AVG,88101
7995,2015-11-08,11,24-HR BLK AVG,88101
7996,2015-11-08,11,24-HR BLK AVG,88101
7997,2015-11-08,11,24-HR BLK AVG,88101
7998,2015-11-08,11,24-HR BLK AVG,88101
7999,2015-11-08,11,24-HR BLK AVG,88101
8000,2015-11-09,26,24-HR BLK AVG,88101
8001,2015-11-09,26,24-HR BLK AVG,88101
8002,2015-11-09,26,24-HR BLK AVG,88101
8003,2015-11-09,26,24-HR BLK AVG,88101
8004,2015-11-09,26,24-HR BLK AVG,88101
8005,2015-11-09,26,24-HR BLK AVG,88101
8006,2015-11-10,19,24-HR BLK AVG,88101
8007,2015-11-10,19,24-HR BLK AVG,88101
8008,2015-11-10,19,24-HR BLK AVG,88101
8009,2015-11-10,19,24-HR BLK AVG,88101
8010,2015-11-10,19,24-HR BLK AVG,88101
8011,2015-11-10,19,24-HR BLK AVG,88101
8012,2015-11-11,13,24-HR BLK AVG,88101
8013,2015-11-11,13,24-HR BLK AVG,88101
8014,2015-11-11,13,24-HR BLK AVG,88101
8015,2015-11-11,13,24-HR BLK AVG,88101
8016,2015-11-11,13,24-HR BLK AVG,88101
8017,2015-11-11,13,24-HR BLK AVG,88101
8018,2015-11-12,10,24-HR BLK AVG,88101
8019,2015-11-12,10,24-HR BLK AVG,88101
8020,2015-11-12,10,24-HR BLK AVG,88101
8021,2015-11-12,10,24-HR BLK AVG,88101
8022,2015-11-12,10,24-HR BLK AVG,88101
8023,2015-11-12,10,24-HR BLK AVG,88101
8024,2015-11-13,4,24-HR BLK AVG,88101
8025,2015-11-13,4,24-HR BLK AVG,88101
8026,2015-11-13,4,24-HR BLK AVG,88101
8027,2015-11-13,4,24-HR BLK AVG,88101
8028,2015-11-13,4,24-HR BLK AVG,88101
8029,2015-11-13,4,24-HR BLK AVG,88101
8030,2015-11-14,2,24-HR BLK AVG,88101
8031,2015-11-14,2,24-HR BLK AVG,88101
8032,2015-11-14,2,24-HR BLK AVG,88101
8033,2015-11-14,2,24-HR BLK AVG,88101
8034,2015-11-14,2,24-HR BLK AVG,88101
8035,2015-11-14,2,24-HR BLK AVG,88101
8036,2015-11-15,10,24-HR BLK AVG,88101
8037,2015-11-15,10,24-HR BLK AVG,88101
8038,2015-11-15,10,24-HR BLK AVG,88101
8039,2015-11-15,10,24-HR BLK AVG,88101
8040,2015-11-15,10,24-HR BLK AVG,88101
8041,2015-11-15,10,24-HR BLK AVG,88101
8042,2015-11-20,31,24-HR BLK AVG,88101
8043,2015-11-20,31,24-HR BLK AVG,88101
8044,2015-11-20,31,24-HR BLK AVG,88101
8045,2015-11-20,31,24-HR BLK AVG,88101
8046,2015-11-20,31,24-HR BLK AVG,88101
8047,2015-11-20,31,24-HR BLK AVG,88101
8048,2015-11-21,22,24-HR BLK AVG,88101
8049,2015-11-21,22,24-HR BLK AVG,88101
8050,2015-11-21,22,24-HR BLK AVG,88101
8051,2015-11-21,22,24-HR BLK AVG,88101
8052,2015-11-21,22,24-HR BLK AVG,88101
8053,2015-11-21,22,24-HR BLK AVG,88101
8054,2015-11-22,3,24-HR BLK AVG,88101
8055,2015-11-22,3,24-HR BLK AVG,88101
8056,2015-11-22,3,24-HR BLK AVG,88101
8057,2015-11-22,3,24-HR BLK AVG,88101
8058,2015-11-22,3,24-HR BLK AVG,88101
8059,2015-11-22,3,24-HR BLK AVG,88101
8060,2015-11-23,11,24-HR BLK AVG,88101
8061,2015-11-23,11,24-HR BLK AVG,88101
8062,2015-11-23,11,24-HR BLK AVG,88101
8063,2015-11-23,11,24-HR BLK AVG,88101
8064,2015-11-23,11,24-HR BLK AVG,88101
8065,2015-11-23,11,24-HR BLK AVG,88101
8066,2015-11-24,18,24-HR BLK AVG,88101
8067,2015-11-24,18,24-HR BLK AVG,88101
8068,2015-11-24,18,24-HR BLK AVG,88101
8069,2015-11-24,18,24-HR BLK AVG,88101
8070,2015-11-24,18,24-HR BLK AVG,88101
8071,2015-11-24,18,24-HR BLK AVG,88101
8072,2015-11-25,19,24-HR BLK AVG,88101
8073,2015-11-25,19,24-HR BLK AVG,88101
8074,2015-11-25,19,24-HR BLK AVG,88101
8075,2015-11-25,19,24-HR BLK AVG,88101
8076,2015-11-25,19,24-HR BLK AVG,88101
8077,2015-11-25,19,24-HR BLK AVG,88101
8078,2015-11-26,37,24-HR BLK AVG,88101
8079,2015-11-26,37,24-HR BLK AVG,88101
8080,2015-11-26,37,24-HR BLK AVG,88101
8081,2015-11-26,37,24-HR BLK AVG,88101
8082,2015-11-26,37,24-HR BLK AVG,88101
8083,2015-11-26,37,24-HR BLK AVG,88101
8084,2015-11-27,33,24-HR BLK AVG,88101
8085,2015-11-27,33,24-HR BLK AVG,88101
8086,2015-11-27,33,24-HR BLK AVG,88101
8087,2015-11-27,33,24-HR BLK AVG,88101
8088,2015-11-27,33,24-HR BLK AVG,88101
8089,2015-11-27,33,24-HR BLK AVG,88101
8090,2015-11-28,22,24-HR BLK AVG,88101
8091,2015-11-28,22,24-HR BLK AVG,88101
8092,2015-11-28,22,24-HR BLK AVG,88101
8093,2015-11-28,22,24-HR BLK AVG,88101
8094,2015-11-28,22,24-HR BLK AVG,88101
8095,2015-11-28,22,24-HR BLK AVG,88101
8096,2015-11-29,28,24-HR BLK AVG,88101
8097,2015-11-29,28,24-HR BLK AVG,88101
8098,2015-11-29,28,24-HR BLK AVG,88101
8099,2015-11-29,28,24-HR BLK AVG,88101
8100,2015-11-29,28,24-HR BLK AVG,88101
8101,2015-11-29,28,24-HR BLK AVG,88101
8102,2015-11-30,42,24-HR BLK AVG,88101
8103,2015-11-30,42,24-HR BLK AVG,88101
8104,2015-11-30,42,24-HR BLK AVG,88101
8105,2015-11-30,42,24-HR BLK AVG,88101
8106,2015-11-30,42,24-HR BLK AVG,88101
8107,2015-11-30,42,24-HR BLK AVG,88101
8108,2015-12-01,33,24-HR BLK AVG,88101
8109,2015-12-01,33,24-HR BLK AVG,88101
8110,2015-12-01,33,24-HR BLK AVG,88101
8111,2015-12-01,33,24-HR BLK AVG,88101
8112,2015-12-01,33,24-HR BLK AVG,88101
8113,2015-12-01,33,24-HR BLK AVG,88101
8114,2015-12-02,15,24-HR BLK AVG,88101
8115,2015-12-02,15,24-HR BLK AVG,88101
8116,2015-12-02,15,24-HR BLK AVG,88101
8117,2015-12-02,15,24-HR BLK AVG,88101
8118,2015-12-02,15,24-HR BLK AVG,88101
8119,2015-12-02,15,24-HR BLK AVG,88101
8120,2015-12-03,4,24-HR BLK AVG,88101
8121,2015-12-03,4,24-HR BLK AVG,88101
8122,2015-12-03,4,24-HR BLK AVG,88101
8123,2015-12-03,4,24-HR BLK AVG,88101
8124,2015-12-03,4,24-HR BLK AVG,88101
8125,2015-12-03,4,24-HR BLK AVG,88101
8126,2015-12-04,7,24-HR BLK AVG,88101
8127,2015-12-04,7,24-HR BLK AVG,88101
8128,2015-12-04,7,24-HR BLK AVG,88101
8129,2015-12-04,7,24-HR BLK AVG,88101
8130,2015-12-04,7,24-HR BLK AVG,88101
8131,2015-12-04,7,24-HR BLK AVG,88101
8132,2015-12-05,13,24-HR BLK AVG,88101
8133,2015-12-05,13,24-HR BLK AVG,88101
8134,2015-12-05,13,24-HR BLK AVG,88101
8135,2015-12-05,13,24-HR BLK AVG,88101
8136,2015-12-05,13,24-HR BLK AVG,88101
8137,2015-12-05,13,24-HR BLK AVG,88101
8138,2015-12-06,7,24-HR BLK AVG,88101
8139,2015-12-06,7,24-HR BLK AVG,88101
8140,2015-12-06,7,24-HR BLK AVG,88101
8141,2015-12-06,7,24-HR BLK AVG,88101
8142,2015-12-06,7,24-HR BLK AVG,88101
8143,2015-12-06,7,24-HR BLK AVG,88101
8144,2015-12-07,7,24-HR BLK AVG,88101
8145,2015-12-07,7,24-HR BLK AVG,88101
8146,2015-12-07,7,24-HR BLK AVG,88101
8147,2015-12-07,7,24-HR BLK AVG,88101
8148,2015-12-07,7,24-HR BLK AVG,88101
8149,2015-12-07,7,24-HR BLK AVG,88101
8150,2015-12-08,10,24-HR BLK AVG,88101
8151,2015-12-08,10,24-HR BLK AVG,88101
8152,2015-12-08,10,24-HR BLK AVG,88101
8153,2015-12-08,10,24-HR BLK AVG,88101
8154,2015-12-08,10,24-HR BLK AVG,88101
8155,2015-12-08,10,24-HR BLK AVG,88101
8156,2015-12-09,3,24-HR BLK AVG,88101
8157,2015-12-09,3,24-HR BLK AVG,88101
8158,2015-12-09,3,24-HR BLK AVG,88101
8159,2015-12-09,3,24-HR BLK AVG,88101
8160,2015-12-09,3,24-HR BLK AVG,88101
8161,2015-12-09,3,24-HR BLK AVG,88101
8162,2015-12-10,7,24-HR BLK AVG,88101
8163,2015-12-10,7,24-HR BLK AVG,88101
8164,2015-12-10,7,24-HR BLK AVG,88101
8165,2015-12-10,7,24-HR BLK AVG,88101
8166,2015-12-10,7,24-HR BLK AVG,88101
8167,2015-12-10,7,24-HR BLK AVG,88101
8168,2015-12-11,9,24-HR BLK AVG,88101
8169,2015-12-11,9,24-HR BLK AVG,88101
8170,2015-12-11,9,24-HR BLK AVG,88101
8171,2015-12-11,9,24-HR BLK AVG,88101
8172,2015-12-11,9,24-HR BLK AVG,88101
8173,2015-12-11,9,24-HR BLK AVG,88101
8174,2015-12-12,20,24-HR BLK AVG,88101
8175,2015-12-12,20,24-HR BLK AVG,88101
8176,2015-12-12,20,24-HR BLK AVG,88101
8177,2015-12-12,20,24-HR BLK AVG,88101
8178,2015-12-12,20,24-HR BLK AVG,88101
8179,2015-12-12,20,24-HR BLK AVG,88101
8180,2015-12-13,10,24-HR BLK AVG,88101
8181,2015-12-13,10,24-HR BLK AVG,88101
8182,2015-12-13,10,24-HR BLK AVG,88101
8183,2015-12-13,10,24-HR BLK AVG,88101
8184,2015-12-13,10,24-HR BLK AVG,88101
8185,2015-12-13,10,24-HR BLK AVG,88101
8186,2015-12-14,28,24-HR BLK AVG,88101
8187,2015-12-14,28,24-HR BLK AVG,88101
8188,2015-12-14,28,24-HR BLK AVG,88101
8189,2015-12-14,28,24-HR BLK AVG,88101
8190,2015-12-14,28,24-HR BLK AVG,88101
8191,2015-12-14,28,24-HR BLK AVG,88101
8192,2015-12-15,19,24-HR BLK AVG,88101
8193,2015-12-15,19,24-HR BLK AVG,88101
8194,2015-12-15,19,24-HR BLK AVG,88101
8195,2015-12-15,19,24-HR BLK AVG,88101
8196,2015-12-15,19,24-HR BLK AVG,88101
8197,2015-12-15,19,24-HR BLK AVG,88101
8198,2015-12-16,23,24-HR BLK AVG,88101
8199,2015-12-16,23,24-HR BLK AVG,88101
8200,2015-12-16,23,24-HR BLK AVG,88101
8201,2015-12-16,23,24-HR BLK AVG,88101
8202,2015-12-16,23,24-HR BLK AVG,88101
8203,2015-12-16,23,24-HR BLK AVG,88101
8204,2015-12-17,26,24-HR BLK AVG,88101
8205,2015-12-17,26,24-HR BLK AVG,88101
8206,2015-12-17,26,24-HR BLK AVG,88101
8207,2015-12-17,26,24-HR BLK AVG,88101
8208,2015-12-17,26,24-HR BLK AVG,88101
8209,2015-12-17,26,24-HR BLK AVG,88101
8210,2015-12-18,15,24-HR BLK AVG,88101
8211,2015-12-18,15,24-HR BLK AVG,88101
8212,2015-12-18,15,24-HR BLK AVG,88101
8213,2015-12-18,15,24-HR BLK AVG,88101
8214,2015-12-18,15,24-HR BLK AVG,88101
8215,2015-12-18,15,24-HR BLK AVG,88101
8216,2015-12-19,14,24-HR BLK AVG,88101
8217,2015-12-19,14,24-HR BLK AVG,88101
8218,2015-12-19,14,24-HR BLK AVG,88101
8219,2015-12-19,14,24-HR BLK AVG,88101
8220,2015-12-19,14,24-HR BLK AVG,88101
8221,2015-12-19,14,24-HR BLK AVG,88101
8222,2015-12-20,28,24-HR BLK AVG,88101
8223,2015-12-20,28,24-HR BLK AVG,88101
8224,2015-12-20,28,24-HR BLK AVG,88101
8225,2015-12-20,28,24-HR BLK AVG,88101
8226,2015-12-20,28,24-HR BLK AVG,88101
8227,2015-12-20,28,24-HR BLK AVG,88101
8228,2015-12-21,17,24-HR BLK AVG,88101
8229,2015-12-21,17,24-HR BLK AVG,88101
8230,2015-12-21,17,24-HR BLK AVG,88101
8231,2015-12-21,17,24-HR BLK AVG,88101
8232,2015-12-21,17,24-HR BLK AVG,88101
8233,2015-12-21,17,24-HR BLK AVG,88101
8234,2015-12-22,18,24-HR BLK AVG,88101
8235,2015-12-22,18,24-HR BLK AVG,88101
8236,2015-12-22,18,24-HR BLK AVG,88101
8237,2015-12-22,18,24-HR BLK AVG,88101
8238,2015-12-22,18,24-HR BLK AVG,88101
8239,2015-12-22,18,24-HR BLK AVG,88101
8240,2015-12-23,34,24-HR BLK AVG,88101
8241,2015-12-23,34,24-HR BLK AVG,88101
8242,2015-12-23,34,24-HR BLK AVG,88101
8243,2015-12-23,34,24-HR BLK AVG,88101
8244,2015-12-23,34,24-HR BLK AVG,88101
8245,2015-12-23,34,24-HR BLK AVG,88101
8246,2015-12-24,28,24-HR BLK AVG,88101
8247,2015-12-24,28,24-HR BLK AVG,88101
8248,2015-12-24,28,24-HR BLK AVG,88101
8249,2015-12-24,28,24-HR BLK AVG,88101
8250,2015-12-24,28,24-HR BLK AVG,88101
8251,2015-12-24,28,24-HR BLK AVG,88101
8252,2015-12-25,38,24-HR BLK AVG,88101
8253,2015-12-25,38,24-HR BLK AVG,88101
8254,2015-12-25,38,24-HR BLK AVG,88101
8255,2015-12-25,38,24-HR BLK AVG,88101
8256,2015-12-25,38,24-HR BLK AVG,88101
8257,2015-12-25,38,24-HR BLK AVG,88101
8258,2015-12-26,32,24-HR BLK AVG,88101
8259,2015-12-26,32,24-HR BLK AVG,88101
8260,2015-12-26,32,24-HR BLK AVG,88101
8261,2015-12-26,32,24-HR BLK AVG,88101
8262,2015-12-26,32,24-HR BLK AVG,88101
8263,2015-12-26,32,24-HR BLK AVG,88101
8264,2015-12-27,30,24-HR BLK AVG,88101
8265,2015-12-27,30,24-HR BLK AVG,88101
8266,2015-12-27,30,24-HR BLK AVG,88101
8267,2015-12-27,30,24-HR BLK AVG,88101
8268,2015-12-27,30,24-HR BLK AVG,88101
8269,2015-12-27,30,24-HR BLK AVG,88101
8270,2015-12-28,23,24-HR BLK AVG,88101
8271,2015-12-28,23,24-HR BLK AVG,88101
8272,2015-12-28,23,24-HR BLK AVG,88101
8273,2015-12-28,23,24-HR BLK AVG,88101
8274,2015-12-28,23,24-HR BLK AVG,88101
8275,2015-12-28,23,24-HR BLK AVG,88101
8276,2015-12-29,52,24-HR BLK AVG,88101
8277,2015-12-29,52,24-HR BLK AVG,88101
8278,2015-12-29,52,24-HR BLK AVG,88101
8279,2015-12-29,52,24-HR BLK AVG,88101
8280,2015-12-29,52,24-HR BLK AVG,88101
8281,2015-12-29,52,24-HR BLK AVG,88101
8282,2015-12-30,44,24-HR BLK AVG,88101
8283,2015-12-30,44,24-HR BLK AVG,88101
8284,2015-12-30,44,24-HR BLK AVG,88101
8285,2015-12-30,44,24-HR BLK AVG,88101
8286,2015-12-30,44,24-HR BLK AVG,88101
8287,2015-12-30,44,24-HR BLK AVG,88101
8288,2015-12-31,25,24-HR BLK AVG,88101
8289,2015-12-31,25,24-HR BLK AVG,88101
8290,2015-12-31,25,24-HR BLK AVG,88101
8291,2015-12-31,25,24-HR BLK AVG,88101
8292,2015-12-31,25,24-HR BLK AVG,88101
8293,2015-12-31,25,24-HR BLK AVG,88101
8294,2016-01-01,5,24-HR BLK AVG,81102
8295,2016-01-02,6,24-HR BLK AVG,81102
8296,2016-01-03,8,24-HR BLK AVG,81102
8297,2016-01-04,10,24-HR BLK AVG,81102
8298,2016-01-05,10,24-HR BLK AVG,81102
8299,2016-01-06,10,24-HR BLK AVG,81102
8300,2016-01-07,8,24-HR BLK AVG,81102
8301,2016-01-08,5,24-HR BLK AVG,81102
8302,2016-01-09,6,24-HR BLK AVG,81102
8303,2016-01-10,5,24-HR BLK AVG,81102
8304,2016-01-11,7,24-HR BLK AVG,81102
8305,2016-01-12,6,24-HR BLK AVG,81102
8306,2016-01-13,3,24-HR BLK AVG,81102
8307,2016-01-14,7,24-HR BLK AVG,81102
8308,2016-01-15,6,24-HR BLK AVG,81102
8309,2016-01-16,5,24-HR BLK AVG,81102
8310,2016-01-17,6,24-HR BLK AVG,81102
8311,2016-01-18,6,24-HR BLK AVG,81102
8312,2016-01-19,5,24-HR BLK AVG,81102
8313,2016-01-20,6,24-HR BLK AVG,81102
8314,2016-01-21,7,24-HR BLK AVG,81102
8315,2016-01-22,3,24-HR BLK AVG,81102
8316,2016-01-23,5,24-HR BLK AVG,81102
8317,2016-01-24,8,24-HR BLK AVG,81102
8318,2016-01-25,7,24-HR BLK AVG,81102
8319,2016-01-26,6,24-HR BLK AVG,81102
8320,2016-01-27,3,24-HR BLK AVG,81102
8321,2016-01-28,3,24-HR BLK AVG,81102
8322,2016-01-29,4,24-HR BLK AVG,81102
8323,2016-01-30,7,24-HR BLK AVG,81102
8324,2016-01-31,7,24-HR BLK AVG,81102
8325,2016-02-01,12,24-HR BLK AVG,81102
8326,2016-02-02,28,24-HR BLK AVG,81102
8327,2016-02-03,13,24-HR BLK AVG,81102
8328,2016-02-04,9,24-HR BLK AVG,81102
8329,2016-02-05,5,24-HR BLK AVG,81102
8330,2016-02-06,6,24-HR BLK AVG,81102
